RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30
2188,273,Cherokee County,county,GA,GA,"Atlanta-Sandy Springs-Alpharetta, GA",13,57,1204.5653485738100,1215.8893762375100,1224.7294239146700,1238.1956571830300,1250.6626601637000,1255.6400655817600,1260.012923658650,1259.1143942182100,1251.916665773620,1251.2715177694100,1259.4395193638000,1268.3048911748400,1279.8146638225100,1283.9747774549000,1282.9808078289400,1287.4877529929600,1293.0007765566700,1309.6931416845400,1311.4852116680200,1313.3257399285900,1304.3764575294500,1298.0961593305000,1291.5177626434500,1301.9665588212600,1315.0001356515700,1333.721172518720,1344.9875098817900,1354.3779831850700,1369.0751811406300,1379.949983821600,1389.360373312310,1381.1043336463500,1376.6583324937200,1372.908672348820,1378.0175693741600,1387.6972186694100,1403.9047026332900,1417.084656803040,1431.1653974244200,1438.8342971820300,1443.3038121286600,1454.0493515787000,1450.217838808600,1452.5593283003600,1441.8407774882500,1452.797237317980,1460.4844966024600,1468.9769833936300,1477.001411405420,1488.9357602038000,1506.1779085504700,1514.2820927317100,1520.008206082140,1523.3989535530800,1529.4851527559000,1525.8368904465600,1522.1158848262400,1514.323864324420,1511.712540560340,1517.5071132316500,1522.7722492211300,1533.8392228970500,1533.988010296440,1545.6645446937600,1562.6493315572800,1577.213995763520,1599.331450828190,1604.3778238206900,1631.950685576880,1652.0977578797600,1665.3693168643800,1665.7153010768500,1681.7125519743500,1717.5249553389000,1758.0117186312900,1785.3946293529400,1842.6495122624400,1899.3622614955800,1953.8446045328100,1984.631312757580,1984.4464998449600,1974.3952261458700,1979.0798504610000,2000.5048656868300,2021.8813346313400,2025.2605059818700,2037.5696575193100,2069.2761025995100,2106.1376172359200,2132.934488263390,2130.919354318860,2109.513064581670,2090.388036830890
423,274,Caddo Parish,county,LA,LA,"Shreveport-Bossier City, LA",22,17,831.1655608928410,831.7303206081230,832.6218628705180,841.5568261686940,830.2380313711390,832.432468195136,832.8395531997420,845.5749698728140,844.383446576105,834.5635139357060,832.8037493291510,828.563821607542,838.3091885150390,836.6690726727660,843.4112729652720,842.0348725483420,847.2312091081150,846.4037951673630,847.8133001005480,846.6699476005250,845.6005752348630,840.1986085392700,835.1841533458950,831.0862542995430,838.5778081405350,844.6763008428750,850.2624974989870,851.5395541854320,850.2411474900490,851.7996667049390,850.1818007273540,848.2957643833660,844.8160422670450,845.4529676278800,845.1795706494000,843.7624616588020,845.7111594656750,848.5643875942530,850.2016445538690,849.9285910247210,853.0178872496620,857.0416459816850,855.6629586209540,852.2991582050290,848.6939109067140,849.5334403077370,850.6599157095900,848.3452515707690,849.646592489943,849.7258974827110,855.2643411764460,856.3539073324790,859.7838716142460,860.6961545518150,861.5875173106890,858.0017390730480,854.5100455867430,857.6426191827500,864.3793323361260,865.8434811855670,865.6655890348700,858.517405981812,857.5981276281880,866.5224977995600,880.7893286833890,905.5464434348380,904.0247009314300,905.70953198042,907.6940637278410,915.6267900356560,920.2139099998010,915.0411809520070,906.1964190035490,904.3086988078190,904.697132485089,927.5998098259130,944.260087604981,959.486991058926,957.1576384193780,975.4079733154650,987.9660383231420,1004.5476963905000,993.0215540327480,994.3490073645000,991.9384536330560,996.3775177138950,1003.259812315720,1011.948549640900,1021.8276817857800,1021.4378908511500,1006.2472229775000,1008.1587386826000,1006.3697559115200
3128,275,Saint Johns County,county,FL,FL,"Jacksonville, FL",12,109,1487.2771963475200,1501.7708705978000,1522.7087510899200,1534.8259464363500,1537.2966599420000,1545.6793350319400,1535.6364399544000,1540.2760716715300,1542.1101471519300,1553.6120976056100,1551.7688854503700,1545.9524223362600,1547.8100036096400,1559.0676069930500,1577.2615694141900,1592.6268353206700,1597.6994062523000,1594.4132528678800,1594.082886720240,1592.3799327821400,1592.6412566451100,1581.5453450846800,1581.6610537608500,1591.0432076132400,1618.7738394967100,1634.3118654979200,1640.1366775887700,1646.1946771574400,1654.9963859172900,1663.8516874752800,1654.0385723537600,1648.7041850721900,1629.8005620287900,1642.8734918371400,1659.7361313701800,1701.005942664490,1712.0438007339000,1714.6328557710900,1711.722254092820,1716.3026563245200,1724.5747310152400,1735.3999265799300,1730.0225085899000,1729.5753449841100,1721.2424866995900,1728.4141026146600,1728.4731889786600,1735.8516119841100,1742.8297569145300,1753.2168093599500,1761.7439765657900,1769.2042396931700,1773.8189606735000,1772.7584401296500,1782.1747216535300,1797.9704434885000,1807.3743789439900,1810.0779840442700,1804.6011979877000,1810.2816617415000,1814.101680076880,1805.3689537917500,1800.8215836641000,1799.540674808160,1824.8375005206900,1837.0636110272500,1861.3820715371700,1884.659890420880,1907.8649725149100,1914.6745833382200,1905.1704231059300,1928.1189710013400,1959.7495925966200,2001.6403887647400,2040.0540734840100,2086.648052490210,2137.667126182600,2190.014144958440,2253.511593582170,2302.6227278759100,2345.3569758555400,2363.3716239269700,2386.570130202940,2391.9260901209100,2404.5728597106300,2424.168862369360,2444.177339902980,2456.604948956990,2477.3877978468100,2508.3181035284500,2506.3797135087800,2509.186569443120,2482.1999953441800
3173,276,Norfolk City,county,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",51,710,1022.7882788919400,1031.2930769086200,1034.0595343406600,1040.5060961882500,1040.243529696870,1042.8996203040200,1038.8877304096000,1039.4535328723500,1038.8032071619100,1043.2609484630300,1039.0369346938700,1039.3672688672300,1038.1266944400800,1044.1490095890600,1047.339308235170,1051.5786713145100,1050.851026018850,1050.2579364090300,1050.2389539160600,1051.6813278862700,1049.8015857653500,1049.0300159649400,1047.4091239473800,1055.0902223204400,1062.7167321842000,1071.5765256857500,1072.9837253169000,1071.2300894915800,1070.6546954716700,1073.6396305608400,1077.566954989040,1077.2333110358200,1075.2267245467600,1075.3542844195500,1079.0678757022900,1083.7767787812700,1090.6882075096300,1097.1694393056000,1101.3172184504500,1100.4585040044100,1100.0271939508100,1100.5306526151400,1102.3298445247600,1100.5895253411500,1103.173502587060,1106.74147191128,1114.0989626538500,1115.7796827787900,1119.2564764939900,1122.2070592635100,1126.5261359352600,1132.7305890211100,1138.4977513486000,1141.8437389047400,1145.2618491782900,1147.8586477353000,1153.6989080500500,1156.8115572139600,1159.7047002953500,1158.557469731760,1166.3147888644100,1167.3420882939500,1173.7776546724800,1173.6640041547600,1188.7469403676200,1204.7652555838800,1213.2004107399,1214.6166690670900,1221.0508110295700,1228.7905215375100,1239.7461642845700,1239.786611097320,1246.3526736787300,1251.6793649171700,1257.3504024469800,1274.9326313181800,1303.224688140240,1338.151997835350,1359.343839763140,1377.6277195577000,1370.4981622015500,1371.5858494171000,1360.6325502284900,1374.4130015914000,1380.8966001761900,1380.858826262740,1387.995820095140,1403.304333005900,1440.4747211823000,1468.5372419707800,1493.8587843649900,1491.8305400641500,1497.3583378796100
126,277,Clay County,county,MO,MO,"Kansas City, MO-KS",29,47,925.7936388174100,938.0267756129210,949.5325767125930,984.609359250591,988.3824763461230,991.5458098074780,960.494316885314,959.0246617927330,952.501183957655,953.8574373794060,959.3539222076530,962.8737236141620,963.8669920095590,970.4618403063710,974.9232368960180,976.5091033750900,979.6245347778780,984.1426847465550,994.3496059831570,992.0501906358000,990.8470052584450,988.3649981676930,981.1749833655850,989.0786643779550,991.6340061610020,1005.1459061443400,1011.1604824608000,1005.8790091516500,1004.1069550240200,1005.4586571932200,1013.0627419697100,1017.0780676554000,1015.2177516497600,1023.7887331934400,1019.3259239667400,1022.5020356489900,1021.7646947516800,1033.842823771320,1040.4628950830400,1049.6550808491700,1048.9263930123000,1046.4403000066200,1043.6232131484800,1048.7368485743800,1050.9493962914500,1048.1266725517500,1045.9307307128700,1042.9605330152300,1049.745916790230,1058.1805470166400,1069.2857383172200,1073.953219888480,1074.786345148370,1080.0783241160700,1085.2106254730800,1083.614343505230,1079.7118434898100,1081.8866549714600,1083.740077115550,1085.120309036280,1088.0270718349500,1096.762434001520,1097.0713761192800,1105.8589183195300,1119.9354889415900,1140.0245850234600,1143.4709139677100,1145.4890812781300,1145.4743539785400,1144.4894933236300,1146.2032568839200,1159.3702374409000,1161.2852873784600,1172.1739415535200,1188.979016206300,1223.991637157860,1249.0115674982200,1263.9364158544200,1273.6891490462200,1274.928114747690,1271.2699547825400,1273.2289093810200,1273.66727052385,1290.005366000360,1292.6561569072100,1309.2742713541100,1319.900893646150,1343.9374863828500,1360.3359538805500,1371.3868369355900,1374.7548117032100,1371.7200060851500,1367.925641025640
2770,278,Lafayette Parish,county,LA,LA,"Lafayette, LA",22,55,,991.0443617894620,1004.9403536094300,999.1527507217560,994.5705810133600,1009.2422056776500,1009.3995949608000,1022.2037836601700,1000.0337613910600,993.946615139163,982.4689957790510,976.7059499172620,987.4785372743490,984.4715723210790,990.6593946690630,976.9939768224350,979.5894854513700,970.7675726095750,977.394529145761,976.9983607527950,982.1542656742520,972.6802587214340,977.9983866214190,981.2646998614100,986.9186123003620,981.5069065182860,976.1888026344100,977.3732950632540,977.3858934000530,984.1957915976490,983.8135658081520,981.2550280285770,995.9528185626360,994.421068379437,996.0294869409420,977.6627221249720,981.133057449842,982.5155885410020,982.9517973986540,982.4760449292970,986.5672831497060,985.9333017557560,990.398182257969,989.2024684029400,989.5300920969420,984.1093778660840,977.7403912881890,973.9667160169170,976.0854327739610,986.0487368079260,996.4429403888750,1000.4840028880600,1002.2494900401700,1001.7511721384500,993.2437865614780,986.7273616394620,982.860873302931,983.3942981475050,983.3599862378510,981.8848685679680,995.8545150204950,996.5210375178550,1001.5842268091000,997.8363654882670,1009.0066136910800,1021.2972225035600,1035.132593818810,1044.4587920473100,1049.6033594714900,1048.6725861890300,1054.2589678725400,1045.1600772273600,1049.1041845220300,1048.7057136615300,1073.1091594569600,1089.2505250213300,1117.9829051445200,1125.383779815700,1147.4921406871800,1151.9772396726100,1172.9841839036400,1168.8192313519200,1171.81554371921,1168.9924967213400,1181.5440607602000,1184.1644151773700,1194.6875014024600,1193.7370571146700,1201.930550585950,1198.4148074051900,1188.3973566661800,1176.2770195468200,1164.768995098040
3254,279,Chesapeake City,county,VA,VA,"Virginia Beach-Norfolk-Newport News, VA-NC",51,550,1312.3330895493900,1315.5634783510400,1318.9238313072000,1319.5644785602500,1321.9879810836900,1323.1421788306500,1324.7606146637000,1324.9627801312100,1315.9805940712000,1318.1247058294000,1323.338046907440,1328.7635262692300,1334.4053666783200,1331.7154313997400,1337.4836567763700,1334.6213458489500,1330.3966448194100,1327.1213422262200,1325.9607961329400,1325.8348682739700,1321.337502192970,1320.7539792032200,1328.7585912979400,1339.2798525642000,1343.4630473010800,1344.6716081791500,1349.5798212780100,1351.2083143548300,1354.1237252803300,1350.966927269510,1351.9488906909800,1353.1003821703800,1354.4623591363000,1355.8823489307300,1356.3270914454500,1358.101458411410,1364.203807052090,1364.8665557877400,1368.4896124166200,1367.9517306631200,1374.394750608280,1375.6456531785900,1372.2752656701600,1370.7848514591200,1371.4580309040900,1376.7662537307900,1376.8395075122800,1385.2706432370100,1391.1967892717300,1396.7715931515900,1397.6818458383400,1403.5713815585000,1408.0803438689300,1408.609172100700,1407.1593530827200,1409.9302265474800,1416.3623920408700,1416.4649675042300,1420.2073917602200,1423.5884791018600,1429.365542486260,1418.412904223680,1409.524924743260,1407.7409022458400,1430.81875587131,1446.908211423690,1463.2461239027200,1464.4292694730500,1471.3887035547500,1485.8182975730000,1488.8318341433800,1489.058822093160,1486.1431578366900,1505.4390033764000,1532.8868312138300,1561.6013070883100,1596.6435093384900,1633.7302384340800,1673.2450867678000,1674.7206390297700,1676.267942422820,1677.144697271560,1690.5749009449700,1686.5713004491000,1673.0783065232800,1685.6289751734400,1713.022217057110,1744.6553975704900,1749.5160631216300,1756.787337194250,1756.2676107515800,1754.9236264052800,1738.7588383838400
562,280,Hinds County,county,MS,MS,"Jackson, MS",28,49,,,,,,,,,,,,,,,958.2606939489150,966.4078460403860,973.8909794658360,973.4826776846430,971.5689032380730,970.6206235671370,963.5065072229150,964.7051980955600,967.298541721882,979.6290007440330,975.0865934541090,977.3235608585640,977.0476103087390,985.1687865445820,985.6372828306390,984.4674956077570,979.8553537990140,974.2856824959330,973.4932737942040,980.4652373552010,992.4894158527980,998.6710448089520,997.2188937534640,993.0539880369980,993.5306235254290,983.8346107161340,988.3771314924550,986.7173879743150,992.6678953986730,988.9842261675390,992.7761525226330,999.9214384484270,1005.1201220676200,1003.9217469854000,1005.1024659531700,1003.0723701015600,1008.1204918718300,1008.4931377522500,1014.1468402899400,1017.5257947243600,1015.230857249930,1015.8269914701100,1015.038450674560,1023.668935726820,1032.1989901052500,1037.2066689940800,1049.2811525742100,1046.6588160556900,1048.3599253936100,1043.7607398269400,1048.5659354159700,1055.064285672190,1059.2530026789200,1061.4264957739200,1058.1926469381800,1062.961745427220,1072.4556466461400,1082.4188831286800,1098.4272080832100,1098.824888228560,1107.0051573441300,1102.9238947135200,1122.1507728558600,1123.632238427120,1126.6903534655600,1138.4310369673000,1153.9222648978000,1157.4369788738900,1138.1190278945000,1133.8209267005000,1146.89176174354,1169.9148823758500,1185.6820121148000,1196.2734607525600,1209.3017016720500,1217.7402475780100,1222.1375483722000,1227.1184419758600,1226.58143547274
2619,281,Arlington County,county,VA,VA,"Washington-Arlington-Alexandria, DC-VA-MD-WV",51,13,1983.0551896343000,1988.321643504440,1999.981536800150,2016.0472818252300,2026.4256134913400,2027.1136676234900,2017.3534742349100,2016.122130591730,2011.1898015823700,2019.9265143114800,2008.431253668170,1992.3535288413600,1992.2460332972800,2005.1502569831500,2030.0705106262600,2047.5442806961100,2029.0321787007700,2037.8489734278900,2031.5150832184900,2056.049496864420,2029.8611685921800,2019.1817476453600,2013.8008710434600,2029.5915943330200,2042.456536833490,2057.975041145550,2078.5307077999700,2097.6880326154900,2104.5711837608400,2105.180380296370,2093.738476094690,2091.350996465540,2063.593328555450,2038.6783919677400,2016.2047992475700,2026.5020123564300,2048.2794455004400,2075.5060334099900,2100.2278259266700,2122.2010767055500,2139.044229874560,2148.0348503289200,2138.3011765590500,2126.48080930731,2105.0194678186700,2099.2381868343400,2094.5507658987100,2103.9524830187700,2118.984060169770,2138.1673943252800,2156.4839741662100,2171.8749092907300,2181.1585678176600,2186.76037232307,2182.770459856100,2177.6065484225700,2163.1270349372300,2155.576932103010,2152.252368309490,2166.1099942501000,2176.635242804990,2169.690513111690,2154.1650186308600,2138.5500802322600,2126.485744690850,2100.639735680100,2067.1900104771300,2028.0117015281700,1985.149176503660,1986.6637864209300,1980.315573291480,1997.255538316070,1986.7953734304600,2018.1999234601500,2067.287707995680,2128.245035279800,2189.636948015930,2241.3332470360100,2274.0593561363400,2290.222822604800,2288.6976263939800,2287.5260118665300,2279.3467629963100,2281.1808892068900,2291.07602309507,2306.649952510120,2330.237946706060,2366.4913815159100,2410.9785443132100,2447.925537755800,2461.210275617190,2455.034597328380,2424.0397521861800
3048,282,Washington County,county,AR,AR,"Fayetteville-Springdale-Rogers, AR",5,143,1075.7552289848000,1070.7385130183500,1072.8259615691500,1072.9247094083600,1070.7446803445200,1074.3093244944500,1067.8875343067800,1068.2798825120300,1056.987370292270,1048.6698912888000,1044.4024261938000,1044.1433794714700,1059.2103896711100,1068.979048058700,1086.2287600729800,1095.332202341670,1096.0308661345200,1096.48138778221,1089.4426696009800,1086.1895328193700,1079.231606322490,1062.6754241852300,1054.3628433490000,1065.8855483028300,1097.475053335130,1119.4825278579800,1122.8787264203700,1118.347128084900,1120.7847971543500,1123.645432861380,1108.7595102298700,1107.7640344035600,1090.4902655521200,1116.919530597370,1085.8712551612100,1097.760864646190,1097.038228164990,1133.579524711000,1146.349706453100,1153.0966458412700,1154.7905669621200,1158.223446280860,1154.1053226808600,1145.4919234867500,1143.8464252874800,1148.3989548386600,1148.8195740665500,1132.318913298240,1129.3425664521300,1146.9968817194300,1160.2992137075,1168.0367872186300,1170.7446346952900,1177.7932958087500,1173.033113773360,1160.107939626180,1152.145249014890,1147.193807665530,1148.4280796432500,1154.1477139984200,1164.9781538127800,1164.9518712989100,1168.521170743430,1170.2609299734200,1182.3860520639000,1189.224778862590,1146.0626211303000,1146.173508902010,1145.2428369129200,1192.7779961968700,1202.3193421310500,1210.3961556242500,1217.066445686530,1230.1099859594300,1245.3819678587000,1266.4424229920600,1283.7380673487000,1297.1801725991,1308.053230170680,1314.841279465020,1331.9735559514400,1337.8378859289700,1325.6435139984200,1325.9792573256500,1330.1096464438200,1361.0449338041700,1370.0078186926600,1399.906887875520,1429.599228939400,1457.9663852761400,1456.9112600898600,1451.263849943200,1461.9470342523000
770,283,Union County,county,NC,NC,"Charlotte-Concord-Gastonia, NC-SC",37,179,1289.3247914487200,1302.2207952691000,1310.9196600654,1319.2768195085200,1318.436435989190,1325.333312926310,1330.907987093210,1336.6346788757500,1328.7729486908500,1329.363343531870,1335.9836959858900,1350.394200828670,1353.6027436926100,1354.9348684550500,1359.5592201378000,1369.4836284007500,1381.016151503900,1389.3649646416800,1389.2568392783400,1381.704896053950,1374.9290806254700,1368.596988287610,1364.2103141758900,1374.94508615434,1389.6154015745400,1414.429000801640,1419.896725602220,1425.8674260303300,1431.7152799147200,1433.6291939489800,1441.0995217995400,1434.8747410652400,1431.3409073849400,1417.911414150880,1419.800041695610,1432.3698939156600,1453.601280863490,1468.9669712595000,1472.8430588693500,1478.138103480230,1477.3399562839900,1482.9620706772200,1494.1815557679800,1494.666153168960,1491.0672717372900,1481.4241518547800,1478.583485011910,1490.0093483188100,1498.6131823938000,1514.4452151827000,1520.592923661490,1534.1888251108700,1541.571718788080,1549.4401598506700,1547.656695366160,1549.2028889559800,1541.9978111292100,1532.575718549320,1536.5473608694000,1546.5737772757200,1564.969293587720,1565.6412953816400,1573.4935079621900,1585.5900906457600,1601.6539150258200,1624.2064718335900,1636.2116095710200,1659.5796114205400,1661.665186555570,1662.690681689360,1672.3559177267600,1694.839740930690,1712.2172181644800,1739.2702354044900,1767.279978959320,1810.673910408530,1831.5399489577700,1839.4819186846900,1857.5751252200600,1868.56507174418,1879.0509283093300,1888.674937561360,1904.2324020662200,1932.0476732649000,1940.2219843487800,1945.0520707347700,1962.332722761900,1989.5028249030100,2032.7074421935500,2052.0757595449400,2050.181897236700,2039.2605404073700,2045.6860670194000
2399,284,Mahoning County,county,OH,OH,"Youngstown-Warren-Boardman, OH-PA",39,99,,,,,,,,,,,,,,,,619.3680722736790,618.4644708522610,623.5438265704080,621.1469463342690,632.3293678639410,626.4839097168940,624.8501415006110,613.4668936970860,616.3187251481770,622.7194327563320,627.5653816052890,633.3117247824900,637.8431935123610,642.6802559055880,641.3150262594330,638.459103849575,627.9082501945820,633.5538694061010,626.8073975812020,635.1417146922570,633.8525722216960,647.2192487174220,647.1288447234000,652.6366433203400,652.5591129075690,658.623486422953,657.2322746469890,660.7453183493730,663.0165305524570,659.9585955815350,665.902398157751,661.7151452912760,670.5559181977280,668.6100075496500,667.2277605394760,667.4493886643780,666.2677099387230,677.9755244577320,677.9389951512750,676.4246707739810,678.7848416424200,681.4318290075970,684.2671069446560,680.993489253934,692.408532975151,692.6150322822220,716.042947488067,719.6679591779610,724.3929901011000,717.4507219336830,712.8739544050810,726.8838750996510,725.7282963234910,735.8205557891090,738.3051194747270,748.1114001919820,739.2566554365150,745.0953828673990,749.1200801273520,772.1821765406970,791.0428597695130,804.7249236070070,828.4790697715350,816.3225763192160,822.7000922032950,818.5612430215340,821.5576760977390,831.6216304630830,834.3375997424730,856.0946399692280,851.9960077876560,850.2778302591280,863.8505480001960,877.0986702317330,887.8764758248220,884.3591970726800,893.4817176099670,858.9642857142860
225,285,Lake County,county,OH,OH,"Cleveland-Elyria, OH",39,85,,973.5587748327070,,1050.3948799118100,1056.086028169170,1059.0378507047700,1001.1459470686900,989.7154000075070,991.4633099170420,983.4867284821410,997.7628413508620,998.5276133822180,1007.571180290820,1011.4697492904400,1002.1444143456500,1014.8406752144400,1006.6481879949100,1012.9564632408000,1001.2534079860500,1004.778238836100,1006.9209202670100,1013.3210811226800,1013.1885202762700,1014.7985480691300,1010.682834795490,1024.2819760628200,1028.7740982378500,1035.2531946777300,1035.733744504300,1037.6940561575400,1044.2452460401200,1038.7823828908700,1033.8742257736200,1003.7206667521600,1010.473855765160,1018.6207318004800,1038.4008402972600,1049.6444289617100,1055.351425957920,1067.1494823285700,1060.7234143269000,1066.1496862574800,1068.5177150102700,1071.2710639579300,1059.7739402780800,1060.2383977394400,1060.3811510348100,1075.6427686470900,1081.1144704207500,1092.6290107507800,1096.491066199990,1096.6940311731600,1093.7450774493100,1096.1556189793700,1105.3861642877400,1109.5643416918400,1104.34056513452,1096.1183105086100,1094.589164809390,1104.5250266763800,1114.5226540667800,1113.4381535504000,1114.7405526877300,1105.5158269696700,1114.3206816562500,1111.5189582843100,1121.571040908140,1125.4888839588200,1133.5175148995400,1147.137908523420,1151.4860146345900,1152.2924023337000,1152.750393599370,1163.3722555302300,1184.4780061004500,1208.7287847199600,1220.8993622694700,1227.1966073691300,1227.4221194768600,1239.9262447377200,1254.8003136626000,1273.3836284285600,1275.60754467271,1287.61618434657,1298.6380731926700,1321.16426251119,1330.1340241162100,1350.5578289265000,1368.6972713597600,1373.4370161069900,1351.804430063870,1342.71242509185,1339.9331140350900
1283,286,Oneida County,county,NY,NY,"Utica-Rome, NY",36,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134.9491621445900,1126.8958800954900,1152.8428782142900,1193.493828653250,1219.2612580496100,1242.9455847521200,1251.230879135270,1240.5555555555600
1480,287,Warren County,county,OH,OH,"Cincinnati, OH-KY-IN",39,165,1168.2151079720900,1181.5817942186700,1193.2283645829000,1200.008443800600,1212.8339857304100,1221.978975239980,1222.4305919640300,1215.067936436960,1207.8313164738200,1206.2434706391100,1211.6039259568400,1207.130661977380,1208.8999321420600,1217.057136310820,1232.8165659321000,1245.3790875531400,1250.3429015823900,1258.0558448058300,1251.0898736500400,1245.9974000107600,1234.360172762140,1231.7973443269500,1233.1578722718800,1241.8876291039700,1254.0209883826300,1267.9408497648000,1279.6942910693300,1285.5158590501000,1279.8693907783100,1282.4848502785800,1283.6862791315300,1289.6187496999900,1280.2768218320400,1273.0899177493400,1272.151026761470,1273.5586322248200,1282.8729090728700,1286.923276380570,1295.9479170760900,1301.7747477739000,1303.6657804636400,1306.112576671950,1306.2973521036100,1309.1195594213100,1302.353426238410,1303.7854872447700,1300.104299035090,1308.2493868329000,1320.6670036425900,1336.4278716864100,1349.4590682644900,1354.3774534757700,1359.0512717755000,1358.1842436631200,1358.7699875089500,1356.8006640430000,1361.1275084021100,1353.4737005574300,1365.6074392956400,1374.6449989687300,1379.04332648537,1372.058837102780,1367.9900780740700,1381.681564685100,1391.8562299852100,1406.8401603557200,1415.5975308174700,1429.6316718737600,1440.5546351890600,1442.061294980010,1436.6430364450600,1436.0650641428000,1443.914062669950,1458.091331284850,1476.8285030255000,1502.889842225380,1528.7818649633400,1534.839343051850,1556.4395817230100,1571.184707694580,1584.1586876703300,1579.0715963933000,1567.1741937440600,1589.2877099508400,1595.4091722818400,1651.4950941629700,1661.5650544978000,1694.1204861680900,1700.7458325002000,1725.295986966280,1745.2398196774500,1734.8738486488000,1716.679020326080
2529,288,Saratoga County,county,NY,NY,"Albany-Schenectady-Troy, NY",36,91,1234.0679871057900,1276.2760140656800,1257.9161290336900,1290.4561270535400,1287.8944599230100,1320.477838465090,1321.3447504582100,1294.783924567620,1282.4526770166700,1242.2780057676200,1267.5914183007200,1269.713740241200,1294.138293697310,1302.247816050570,1328.4299423428200,1336.7744702007600,1324.8232036361600,1307.3399094933400,1326.7344216872600,1320.3403372642900,1300.2937289954700,1297.6280623673100,1302.5537141092000,1336.746385725000,1338.35317148307,1343.0050089144000,1361.5786610196200,1354.215587756860,1383.8679589522100,1382.4722032076500,1400.6575185025100,1368.8455233696500,1341.8649439780800,1333.4084841523500,1335.3549900902300,1348.7265268189700,1336.271784134800,1360.1456446502400,1375.2126603179700,1415.9841872390200,1425.2841567381300,1426.7251414617100,1405.8274709179800,1390.436492541730,1380.0295218846000,1365.1565253847400,1352.5377538534400,1344.1048464934000,1360.136674320790,1371.2845574255900,1401.348895472500,1417.5813505711500,1428.7443154765100,1403.8387876237300,1388.3831798529100,1383.9515364163200,1390.0781741329800,1384.4481401483600,1386.3317926324600,1377.0282086748700,1381.7761529716600,1379.500920594000,1389.3922535787700,1404.9609114890000,1418.9925044241600,1446.8850912834100,1468.451911821300,1461.2891232526000,1466.8276307087100,1465.9140418534400,1478.1680570379800,1468.5428484458700,1474.6824003684800,1507.0173944435400,1524.6155246495700,1556.8611273728900,1567.470830265580,1583.7883627541600,1562.377626481400,1570.7932474123800,1580.7943754366600,1576.7001835029800,1576.51085222452,1625.747767486730,1682.987637558660,1737.8719975930500,1756.4058427036500,1819.665093025970,1845.762235815860,1858.895760715400,1837.039494271540,1826.503863124440,1800.4421309684500
